src_ip,dst_ip,protocol,length,src_port,dst_port,label
10.0.0.7,10.0.0.11,6,54,2238,0,1
10.0.0.8,10.0.0.11,6,54,2710,0,1
10.0.0.6,10.0.0.11,6,54,2953,0,1
10.0.0.6,10.0.0.11,6,54,1876,0,1
10.0.0.10,10.0.0.11,6,54,2285,0,1
10.0.0.7,10.0.0.11,6,54,2717,0,1
10.0.0.7,10.0.0.11,6,54,2810,0,1
10.0.0.8,10.0.0.11,6,54,3311,0,1
10.0.0.10,10.0.0.11,6,54,3240,0,1
10.0.0.9,10.0.0.11,6,54,3539,0,1
10.0.0.10,10.0.0.11,6,54,2448,0,1
10.0.0.6,10.0.0.11,6,54,1919,0,1
10.0.0.9,10.0.0.11,6,54,2565,0,1
10.0.0.9,10.0.0.11,6,54,1905,0,1
10.0.0.8,10.0.0.11,6,54,3449,0,1
10.0.0.6,10.0.0.11,6,54,3128,0,1
10.0.0.9,10.0.0.11,6,54,2039,0,1
10.0.0.9,10.0.0.11,6,54,1892,0,1
10.0.0.10,10.0.0.11,6,54,1957,0,1
10.0.0.8,10.0.0.11,6,54,2973,0,1
10.0.0.8,10.0.0.11,6,54,2118,0,1
10.0.0.9,10.0.0.11,6,54,2141,0,1
10.0.0.7,10.0.0.11,6,54,3380,0,1
10.0.0.6,10.0.0.11,6,54,1499,0,1
10.0.0.10,10.0.0.11,6,54,2922,0,1
10.0.0.10,10.0.0.11,6,54,3306,0,1
10.0.0.10,10.0.0.11,6,54,3513,0,1
10.0.0.10,10.0.0.11,6,54,2509,0,1
10.0.0.8,10.0.0.11,6,54,2158,0,1
10.0.0.6,10.0.0.11,6,54,3187,0,1
10.0.0.7,10.0.0.11,6,54,3037,0,1
10.0.0.7,10.0.0.11,6,54,3034,0,1
10.0.0.9,10.0.0.11,6,54,2812,0,1
10.0.0.7,10.0.0.11,6,54,3719,0,1
10.0.0.7,10.0.0.11,6,54,2948,0,1
10.0.0.6,10.0.0.11,6,54,1883,0,1
10.0.0.9,10.0.0.11,6,54,2802,0,1
10.0.0.10,10.0.0.11,6,54,1504,0,1
10.0.0.10,10.0.0.11,6,54,3479,0,1
10.0.0.9,10.0.0.11,6,54,1885,0,1
10.0.0.7,10.0.0.11,6,54,2239,0,1
10.0.0.8,10.0.0.11,6,54,2711,0,1
10.0.0.6,10.0.0.11,6,54,2954,0,1
10.0.0.6,10.0.0.11,6,54,1877,0,1
10.0.0.10,10.0.0.11,6,54,2286,0,1
10.0.0.7,10.0.0.11,6,54,2718,0,1
10.0.0.8,10.0.0.11,6,54,3312,0,1
10.0.0.7,10.0.0.11,6,54,2811,0,1
10.0.0.10,10.0.0.11,6,54,3241,0,1
10.0.0.9,10.0.0.11,6,54,3540,0,1
10.0.0.10,10.0.0.11,6,54,2449,0,1
10.0.0.9,10.0.0.11,6,54,2566,0,1
10.0.0.6,10.0.0.11,6,54,1920,0,1
10.0.0.9,10.0.0.11,6,54,1906,0,1
10.0.0.8,10.0.0.11,6,54,3450,0,1
10.0.0.6,10.0.0.11,6,54,3129,0,1
10.0.0.9,10.0.0.11,6,54,2040,0,1
10.0.0.9,10.0.0.11,6,54,1893,0,1
10.0.0.10,10.0.0.11,6,54,1958,0,1
10.0.0.8,10.0.0.11,6,54,2974,0,1
10.0.0.8,10.0.0.11,6,54,2119,0,1
10.0.0.9,10.0.0.11,6,54,2142,0,1
10.0.0.7,10.0.0.11,6,54,3381,0,1
10.0.0.6,10.0.0.11,6,54,1500,0,1
10.0.0.10,10.0.0.11,6,54,2923,0,1
10.0.0.10,10.0.0.11,6,54,3307,0,1
10.0.0.10,10.0.0.11,6,54,3514,0,1
10.0.0.10,10.0.0.11,6,54,2510,0,1
10.0.0.8,10.0.0.11,6,54,2159,0,1
10.0.0.6,10.0.0.11,6,54,3188,0,1
10.0.0.7,10.0.0.11,6,54,3038,0,1
10.0.0.7,10.0.0.11,6,54,3035,0,1
10.0.0.9,10.0.0.11,6,54,2813,0,1
10.0.0.7,10.0.0.11,6,54,2949,0,1
10.0.0.7,10.0.0.11,6,54,3720,0,1
10.0.0.9,10.0.0.11,6,54,2803,0,1
10.0.0.6,10.0.0.11,6,54,1884,0,1
10.0.0.10,10.0.0.11,6,54,1505,0,1
10.0.0.10,10.0.0.11,6,54,3480,0,1
10.0.0.9,10.0.0.11,6,54,1886,0,1
10.0.0.8,10.0.0.11,6,54,2712,0,1
10.0.0.7,10.0.0.11,6,54,2240,0,1
10.0.0.6,10.0.0.11,6,54,2955,0,1
10.0.0.6,10.0.0.11,6,54,1878,0,1
10.0.0.10,10.0.0.11,6,54,2287,0,1
10.0.0.8,10.0.0.11,6,54,3313,0,1
10.0.0.7,10.0.0.11,6,54,2719,0,1
10.0.0.7,10.0.0.11,6,54,2812,0,1
10.0.0.9,10.0.0.11,6,54,3541,0,1
10.0.0.10,10.0.0.11,6,54,3242,0,1
10.0.0.10,10.0.0.11,6,54,2450,0,1
10.0.0.9,10.0.0.11,6,54,2567,0,1
10.0.0.6,10.0.0.11,6,54,1921,0,1
10.0.0.9,10.0.0.11,6,54,1907,0,1
10.0.0.8,10.0.0.11,6,54,3451,0,1
10.0.0.6,10.0.0.11,6,54,3130,0,1
10.0.0.9,10.0.0.11,6,54,2041,0,1
10.0.0.9,10.0.0.11,6,54,1894,0,1
10.0.0.10,10.0.0.11,6,54,1959,0,1
10.0.0.8,10.0.0.11,6,54,2975,0,1
10.0.0.8,10.0.0.11,6,54,2120,0,1
10.0.0.9,10.0.0.11,6,54,2143,0,1
10.0.0.7,10.0.0.11,6,54,3382,0,1
10.0.0.6,10.0.0.11,6,54,1501,0,1
10.0.0.10,10.0.0.11,6,54,2924,0,1
10.0.0.10,10.0.0.11,6,54,3308,0,1
10.0.0.10,10.0.0.11,6,54,3515,0,1
10.0.0.8,10.0.0.11,6,54,2160,0,1
10.0.0.10,10.0.0.11,6,54,2511,0,1
10.0.0.6,10.0.0.11,6,54,3189,0,1
10.0.0.7,10.0.0.11,6,54,3039,0,1
10.0.0.7,10.0.0.11,6,54,3036,0,1
10.0.0.9,10.0.0.11,6,54,2814,0,1
10.0.0.7,10.0.0.11,6,54,3721,0,1
10.0.0.7,10.0.0.11,6,54,2950,0,1
10.0.0.6,10.0.0.11,6,54,1885,0,1
10.0.0.9,10.0.0.11,6,54,2804,0,1
10.0.0.10,10.0.0.11,6,54,1506,0,1
10.0.0.10,10.0.0.11,6,54,3481,0,1
10.0.0.9,10.0.0.11,6,54,1887,0,1
10.0.0.7,10.0.0.11,6,54,2241,0,1
10.0.0.8,10.0.0.11,6,54,2713,0,1
10.0.0.6,10.0.0.11,6,54,2956,0,1
10.0.0.6,10.0.0.11,6,54,1879,0,1
10.0.0.10,10.0.0.11,6,54,2288,0,1
10.0.0.8,10.0.0.11,6,54,3314,0,1
10.0.0.7,10.0.0.11,6,54,2720,0,1
10.0.0.7,10.0.0.11,6,54,2813,0,1
10.0.0.10,10.0.0.11,6,54,3243,0,1
10.0.0.9,10.0.0.11,6,54,3542,0,1
10.0.0.10,10.0.0.11,6,54,2451,0,1
10.0.0.9,10.0.0.11,6,54,2568,0,1
10.0.0.6,10.0.0.11,6,54,1922,0,1
10.0.0.9,10.0.0.11,6,54,1908,0,1
10.0.0.8,10.0.0.11,6,54,3452,0,1
10.0.0.6,10.0.0.11,6,54,3131,0,1
10.0.0.9,10.0.0.11,6,54,2042,0,1
10.0.0.9,10.0.0.11,6,54,1895,0,1
10.0.0.10,10.0.0.11,6,54,1960,0,1
10.0.0.8,10.0.0.11,6,54,2976,0,1
10.0.0.8,10.0.0.11,6,54,2121,0,1
10.0.0.9,10.0.0.11,6,54,2144,0,1
10.0.0.7,10.0.0.11,6,54,3383,0,1
10.0.0.6,10.0.0.11,6,54,1502,0,1
10.0.0.10,10.0.0.11,6,54,2925,0,1
10.0.0.10,10.0.0.11,6,54,3516,0,1
10.0.0.10,10.0.0.11,6,54,3309,0,1
10.0.0.8,10.0.0.11,6,54,2161,0,1
10.0.0.6,10.0.0.11,6,54,3190,0,1
10.0.0.10,10.0.0.11,6,54,2512,0,1
10.0.0.7,10.0.0.11,6,54,3040,0,1
10.0.0.7,10.0.0.11,6,54,3037,0,1
10.0.0.9,10.0.0.11,6,54,2815,0,1
10.0.0.7,10.0.0.11,6,54,3722,0,1
10.0.0.7,10.0.0.11,6,54,2951,0,1
10.0.0.6,10.0.0.11,6,54,1886,0,1
10.0.0.9,10.0.0.11,6,54,2805,0,1
10.0.0.10,10.0.0.11,6,54,1507,0,1
10.0.0.10,10.0.0.11,6,54,3482,0,1
10.0.0.9,10.0.0.11,6,54,1888,0,1
10.0.0.7,10.0.0.11,6,54,2242,0,1
10.0.0.8,10.0.0.11,6,54,2714,0,1
10.0.0.6,10.0.0.11,6,54,2957,0,1
10.0.0.6,10.0.0.11,6,54,1880,0,1
10.0.0.10,10.0.0.11,6,54,2289,0,1
10.0.0.8,10.0.0.11,6,54,3315,0,1
10.0.0.7,10.0.0.11,6,54,2721,0,1
10.0.0.7,10.0.0.11,6,54,2814,0,1
10.0.0.9,10.0.0.11,6,54,3543,0,1
10.0.0.10,10.0.0.11,6,54,3244,0,1
10.0.0.10,10.0.0.11,6,54,2452,0,1
10.0.0.6,10.0.0.11,6,54,1923,0,1
10.0.0.9,10.0.0.11,6,54,1909,0,1
10.0.0.9,10.0.0.11,6,54,2569,0,1
10.0.0.8,10.0.0.11,6,54,3453,0,1
10.0.0.6,10.0.0.11,6,54,3132,0,1
10.0.0.9,10.0.0.11,6,54,2043,0,1
10.0.0.9,10.0.0.11,6,54,1896,0,1
10.0.0.10,10.0.0.11,6,54,1961,0,1
10.0.0.8,10.0.0.11,6,54,2977,0,1
10.0.0.8,10.0.0.11,6,54,2122,0,1
10.0.0.9,10.0.0.11,6,54,2145,0,1
10.0.0.7,10.0.0.11,6,54,3384,0,1
10.0.0.6,10.0.0.11,6,54,1503,0,1
10.0.0.10,10.0.0.11,6,54,2926,0,1
10.0.0.10,10.0.0.11,6,54,3517,0,1
10.0.0.10,10.0.0.11,6,54,3310,0,1
10.0.0.8,10.0.0.11,6,54,2162,0,1
10.0.0.6,10.0.0.11,6,54,3191,0,1
10.0.0.10,10.0.0.11,6,54,2513,0,1
10.0.0.7,10.0.0.11,6,54,3041,0,1
10.0.0.7,10.0.0.11,6,54,3038,0,1
10.0.0.9,10.0.0.11,6,54,2816,0,1
10.0.0.7,10.0.0.11,6,54,3723,0,1
10.0.0.7,10.0.0.11,6,54,2952,0,1
10.0.0.9,10.0.0.11,6,54,2806,0,1
10.0.0.6,10.0.0.11,6,54,1887,0,1
10.0.0.10,10.0.0.11,6,54,1508,0,1
10.0.0.10,10.0.0.11,6,54,3483,0,1
10.0.0.9,10.0.0.11,6,54,1889,0,1
10.0.0.7,10.0.0.11,6,54,2243,0,1
10.0.0.8,10.0.0.11,6,54,2715,0,1
10.0.0.6,10.0.0.11,6,54,2958,0,1
10.0.0.6,10.0.0.11,6,54,1881,0,1
10.0.0.10,10.0.0.11,6,54,2290,0,1
10.0.0.7,10.0.0.11,6,54,2722,0,1
10.0.0.7,10.0.0.11,6,54,2815,0,1
10.0.0.8,10.0.0.11,6,54,3316,0,1
10.0.0.10,10.0.0.11,6,54,3245,0,1
10.0.0.9,10.0.0.11,6,54,3544,0,1
10.0.0.10,10.0.0.11,6,54,2453,0,1
10.0.0.6,10.0.0.11,6,54,1924,0,1
10.0.0.9,10.0.0.11,6,54,1910,0,1
10.0.0.9,10.0.0.11,6,54,2570,0,1
10.0.0.8,10.0.0.11,6,54,3454,0,1
10.0.0.6,10.0.0.11,6,54,3133,0,1
10.0.0.9,10.0.0.11,6,54,2044,0,1
10.0.0.9,10.0.0.11,6,54,1897,0,1
10.0.0.10,10.0.0.11,6,54,1962,0,1
10.0.0.8,10.0.0.11,6,54,2978,0,1
10.0.0.8,10.0.0.11,6,54,2123,0,1
10.0.0.9,10.0.0.11,6,54,2146,0,1
10.0.0.7,10.0.0.11,6,54,3385,0,1
10.0.0.6,10.0.0.11,6,54,1504,0,1
10.0.0.10,10.0.0.11,6,54,2927,0,1
10.0.0.10,10.0.0.11,6,54,3311,0,1
10.0.0.10,10.0.0.11,6,54,3518,0,1
10.0.0.10,10.0.0.11,6,54,2514,0,1
10.0.0.6,10.0.0.11,6,54,3192,0,1
10.0.0.8,10.0.0.11,6,54,2163,0,1
10.0.0.7,10.0.0.11,6,54,3042,0,1
10.0.0.7,10.0.0.11,6,54,3039,0,1
10.0.0.9,10.0.0.11,6,54,2817,0,1
10.0.0.7,10.0.0.11,6,54,3724,0,1
10.0.0.7,10.0.0.11,6,54,2953,0,1
10.0.0.6,10.0.0.11,6,54,1888,0,1
10.0.0.9,10.0.0.11,6,54,2807,0,1
10.0.0.10,10.0.0.11,6,54,1509,0,1
10.0.0.10,10.0.0.11,6,54,3484,0,1
10.0.0.9,10.0.0.11,6,54,1890,0,1
10.0.0.8,10.0.0.11,6,54,2716,0,1
10.0.0.7,10.0.0.11,6,54,2244,0,1
10.0.0.6,10.0.0.11,6,54,2959,0,1
10.0.0.6,10.0.0.11,6,54,1882,0,1
10.0.0.10,10.0.0.11,6,54,2291,0,1
10.0.0.8,10.0.0.11,6,54,3317,0,1
10.0.0.7,10.0.0.11,6,54,2723,0,1
10.0.0.7,10.0.0.11,6,54,2816,0,1
10.0.0.9,10.0.0.11,6,54,3545,0,1
10.0.0.10,10.0.0.11,6,54,3246,0,1
10.0.0.10,10.0.0.11,6,54,2454,0,1
10.0.0.6,10.0.0.11,6,54,1925,0,1
10.0.0.9,10.0.0.11,6,54,1911,0,1
10.0.0.9,10.0.0.11,6,54,2571,0,1
10.0.0.8,10.0.0.11,6,54,3455,0,1
10.0.0.6,10.0.0.11,6,54,3134,0,1
10.0.0.9,10.0.0.11,6,54,2045,0,1
10.0.0.9,10.0.0.11,6,54,1898,0,1
10.0.0.10,10.0.0.11,6,54,1963,0,1
10.0.0.8,10.0.0.11,6,54,2979,0,1
10.0.0.8,10.0.0.11,6,54,2124,0,1
10.0.0.9,10.0.0.11,6,54,2147,0,1
10.0.0.7,10.0.0.11,6,54,3386,0,1
10.0.0.6,10.0.0.11,6,54,1505,0,1
10.0.0.10,10.0.0.11,6,54,2928,0,1
10.0.0.10,10.0.0.11,6,54,3519,0,1
10.0.0.10,10.0.0.11,6,54,3312,0,1
10.0.0.8,10.0.0.11,6,54,2164,0,1
10.0.0.10,10.0.0.11,6,54,2515,0,1
10.0.0.6,10.0.0.11,6,54,3193,0,1
10.0.0.7,10.0.0.11,6,54,3043,0,1
10.0.0.7,10.0.0.11,6,54,3040,0,1
10.0.0.9,10.0.0.11,6,54,2818,0,1
10.0.0.7,10.0.0.11,6,54,3725,0,1
10.0.0.7,10.0.0.11,6,54,2954,0,1
10.0.0.9,10.0.0.11,6,54,2808,0,1
10.0.0.6,10.0.0.11,6,54,1889,0,1
10.0.0.10,10.0.0.11,6,54,1510,0,1
10.0.0.10,10.0.0.11,6,54,3485,0,1
10.0.0.9,10.0.0.11,6,54,1891,0,1
10.0.0.8,10.0.0.11,6,54,2717,0,1
10.0.0.7,10.0.0.11,6,54,2245,0,1
10.0.0.6,10.0.0.11,6,54,2960,0,1
10.0.0.6,10.0.0.11,6,54,1883,0,1
10.0.0.10,10.0.0.11,6,54,2292,0,1
10.0.0.8,10.0.0.11,6,54,3318,0,1
10.0.0.7,10.0.0.11,6,54,2724,0,1
10.0.0.7,10.0.0.11,6,54,2817,0,1
10.0.0.10,10.0.0.11,6,54,3247,0,1
10.0.0.9,10.0.0.11,6,54,3546,0,1
10.0.0.10,10.0.0.11,6,54,2455,0,1
10.0.0.6,10.0.0.11,6,54,1926,0,1
10.0.0.9,10.0.0.11,6,54,2572,0,1
10.0.0.9,10.0.0.11,6,54,1912,0,1
10.0.0.8,10.0.0.11,6,54,3456,0,1
10.0.0.6,10.0.0.11,6,54,3135,0,1
10.0.0.9,10.0.0.11,6,54,2046,0,1
10.0.0.9,10.0.0.11,6,54,1899,0,1
10.0.0.10,10.0.0.11,6,54,1964,0,1
10.0.0.8,10.0.0.11,6,54,2980,0,1
10.0.0.8,10.0.0.11,6,54,2125,0,1
10.0.0.9,10.0.0.11,6,54,2148,0,1
10.0.0.7,10.0.0.11,6,54,3387,0,1
10.0.0.6,10.0.0.11,6,54,1506,0,1
10.0.0.10,10.0.0.11,6,54,2929,0,1
10.0.0.10,10.0.0.11,6,54,3313,0,1
10.0.0.10,10.0.0.11,6,54,3520,0,1
10.0.0.10,10.0.0.11,6,54,2516,0,1
10.0.0.8,10.0.0.11,6,54,2165,0,1
10.0.0.6,10.0.0.11,6,54,3194,0,1
10.0.0.7,10.0.0.11,6,54,3044,0,1
10.0.0.7,10.0.0.11,6,54,3041,0,1
10.0.0.9,10.0.0.11,6,54,2819,0,1
10.0.0.7,10.0.0.11,6,54,3726,0,1
10.0.0.7,10.0.0.11,6,54,2955,0,1
10.0.0.9,10.0.0.11,6,54,2809,0,1
10.0.0.6,10.0.0.11,6,54,1890,0,1
10.0.0.10,10.0.0.11,6,54,1511,0,1
10.0.0.10,10.0.0.11,6,54,3486,0,1
10.0.0.9,10.0.0.11,6,54,1892,0,1
10.0.0.8,10.0.0.11,6,54,2718,0,1
10.0.0.7,10.0.0.11,6,54,2246,0,1
10.0.0.6,10.0.0.11,6,54,2961,0,1
10.0.0.6,10.0.0.11,6,54,1884,0,1
10.0.0.10,10.0.0.11,6,54,2293,0,1
10.0.0.8,10.0.0.11,6,54,3319,0,1
10.0.0.7,10.0.0.11,6,54,2725,0,1
10.0.0.7,10.0.0.11,6,54,2818,0,1
10.0.0.10,10.0.0.11,6,54,3248,0,1
10.0.0.9,10.0.0.11,6,54,3547,0,1
10.0.0.10,10.0.0.11,6,54,2456,0,1
10.0.0.9,10.0.0.11,6,54,2573,0,1
10.0.0.6,10.0.0.11,6,54,1927,0,1
10.0.0.9,10.0.0.11,6,54,1913,0,1
10.0.0.8,10.0.0.11,6,54,3457,0,1
10.0.0.6,10.0.0.11,6,54,3136,0,1
10.0.0.9,10.0.0.11,6,54,2047,0,1
10.0.0.9,10.0.0.11,6,54,1900,0,1
10.0.0.10,10.0.0.11,6,54,1965,0,1
10.0.0.8,10.0.0.11,6,54,2981,0,1
10.0.0.8,10.0.0.11,6,54,2126,0,1
10.0.0.9,10.0.0.11,6,54,2149,0,1
10.0.0.7,10.0.0.11,6,54,3388,0,1
10.0.0.6,10.0.0.11,6,54,1507,0,1
10.0.0.10,10.0.0.11,6,54,2930,0,1
10.0.0.10,10.0.0.11,6,54,3521,0,1
10.0.0.10,10.0.0.11,6,54,3314,0,1
10.0.0.10,10.0.0.11,6,54,2517,0,1
10.0.0.8,10.0.0.11,6,54,2166,0,1
10.0.0.6,10.0.0.11,6,54,3195,0,1
10.0.0.7,10.0.0.11,6,54,3045,0,1
10.0.0.7,10.0.0.11,6,54,3042,0,1
10.0.0.9,10.0.0.11,6,54,2820,0,1
10.0.0.7,10.0.0.11,6,54,3727,0,1
10.0.0.7,10.0.0.11,6,54,2956,0,1
10.0.0.9,10.0.0.11,6,54,2810,0,1
10.0.0.6,10.0.0.11,6,54,1891,0,1
10.0.0.10,10.0.0.11,6,54,1512,0,1
10.0.0.10,10.0.0.11,6,54,3487,0,1
10.0.0.9,10.0.0.11,6,54,1893,0,1
10.0.0.7,10.0.0.11,6,54,2247,0,1
10.0.0.8,10.0.0.11,6,54,2719,0,1
10.0.0.6,10.0.0.11,6,54,2962,0,1
10.0.0.6,10.0.0.11,6,54,1885,0,1
10.0.0.10,10.0.0.11,6,54,2294,0,1
10.0.0.8,10.0.0.11,6,54,3320,0,1
10.0.0.7,10.0.0.11,6,54,2726,0,1
10.0.0.7,10.0.0.11,6,54,2819,0,1
10.0.0.9,10.0.0.11,6,54,3548,0,1
10.0.0.10,10.0.0.11,6,54,3249,0,1
10.0.0.10,10.0.0.11,6,54,2457,0,1
10.0.0.6,10.0.0.11,6,54,1928,0,1
10.0.0.9,10.0.0.11,6,54,2574,0,1
10.0.0.9,10.0.0.11,6,54,1914,0,1
10.0.0.8,10.0.0.11,6,54,3458,0,1
10.0.0.6,10.0.0.11,6,54,3137,0,1
10.0.0.9,10.0.0.11,6,54,2048,0,1
10.0.0.9,10.0.0.11,6,54,1901,0,1
10.0.0.10,10.0.0.11,6,54,1966,0,1
10.0.0.8,10.0.0.11,6,54,2982,0,1
10.0.0.8,10.0.0.11,6,54,2127,0,1
10.0.0.9,10.0.0.11,6,54,2150,0,1
10.0.0.7,10.0.0.11,6,54,3389,0,1
10.0.0.6,10.0.0.11,6,54,1508,0,1
10.0.0.10,10.0.0.11,6,54,2931,0,1
10.0.0.10,10.0.0.11,6,54,3315,0,1
10.0.0.10,10.0.0.11,6,54,3522,0,1
10.0.0.8,10.0.0.11,6,54,2167,0,1
10.0.0.10,10.0.0.11,6,54,2518,0,1
10.0.0.6,10.0.0.11,6,54,3196,0,1
10.0.0.7,10.0.0.11,6,54,3046,0,1
10.0.0.7,10.0.0.11,6,54,3043,0,1
10.0.0.9,10.0.0.11,6,54,2821,0,1
10.0.0.7,10.0.0.11,6,54,3728,0,1
10.0.0.7,10.0.0.11,6,54,2957,0,1
10.0.0.9,10.0.0.11,6,54,2811,0,1
10.0.0.6,10.0.0.11,6,54,1892,0,1
10.0.0.10,10.0.0.11,6,54,1513,0,1
10.0.0.10,10.0.0.11,6,54,3488,0,1
10.0.0.9,10.0.0.11,6,54,1894,0,1
10.0.0.7,10.0.0.11,6,54,2248,0,1
10.0.0.8,10.0.0.11,6,54,2720,0,1
10.0.0.6,10.0.0.11,6,54,2963,0,1
10.0.0.6,10.0.0.11,6,54,1886,0,1
10.0.0.10,10.0.0.11,6,54,2295,0,1
10.0.0.8,10.0.0.11,6,54,3321,0,1
10.0.0.7,10.0.0.11,6,54,2727,0,1
10.0.0.7,10.0.0.11,6,54,2820,0,1
10.0.0.9,10.0.0.11,6,54,3549,0,1
10.0.0.10,10.0.0.11,6,54,3250,0,1
10.0.0.10,10.0.0.11,6,54,2458,0,1
10.0.0.6,10.0.0.11,6,54,1929,0,1
10.0.0.9,10.0.0.11,6,54,2575,0,1
10.0.0.9,10.0.0.11,6,54,1915,0,1
10.0.0.8,10.0.0.11,6,54,3459,0,1
10.0.0.6,10.0.0.11,6,54,3138,0,1
10.0.0.9,10.0.0.11,6,54,2049,0,1
10.0.0.9,10.0.0.11,6,54,1902,0,1
10.0.0.10,10.0.0.11,6,54,1967,0,1
10.0.0.8,10.0.0.11,6,54,2983,0,1
10.0.0.8,10.0.0.11,6,54,2128,0,1
10.0.0.9,10.0.0.11,6,54,2151,0,1
10.0.0.7,10.0.0.11,6,54,3390,0,1
10.0.0.6,10.0.0.11,6,54,1509,0,1
10.0.0.10,10.0.0.11,6,54,2932,0,1
10.0.0.10,10.0.0.11,6,54,3316,0,1
10.0.0.10,10.0.0.11,6,54,3523,0,1
10.0.0.8,10.0.0.11,6,54,2168,0,1
10.0.0.10,10.0.0.11,6,54,2519,0,1
10.0.0.6,10.0.0.11,6,54,3197,0,1
10.0.0.7,10.0.0.11,6,54,3047,0,1
10.0.0.7,10.0.0.11,6,54,3044,0,1
10.0.0.9,10.0.0.11,6,54,2822,0,1
10.0.0.7,10.0.0.11,6,54,2958,0,1
10.0.0.7,10.0.0.11,6,54,3729,0,1
10.0.0.9,10.0.0.11,6,54,2812,0,1
10.0.0.6,10.0.0.11,6,54,1893,0,1
10.0.0.10,10.0.0.11,6,54,1514,0,1
10.0.0.10,10.0.0.11,6,54,3489,0,1
10.0.0.9,10.0.0.11,6,54,1895,0,1
10.0.0.7,10.0.0.11,6,54,2249,0,1
10.0.0.8,10.0.0.11,6,54,2721,0,1
10.0.0.6,10.0.0.11,6,54,2964,0,1
10.0.0.6,10.0.0.11,6,54,1887,0,1
10.0.0.10,10.0.0.11,6,54,2296,0,1
10.0.0.8,10.0.0.11,6,54,3322,0,1
10.0.0.7,10.0.0.11,6,54,2821,0,1
10.0.0.7,10.0.0.11,6,54,2728,0,1
10.0.0.10,10.0.0.11,6,54,3251,0,1
10.0.0.9,10.0.0.11,6,54,3550,0,1
10.0.0.10,10.0.0.11,6,54,2459,0,1
10.0.0.9,10.0.0.11,6,54,2576,0,1
10.0.0.6,10.0.0.11,6,54,1930,0,1
10.0.0.9,10.0.0.11,6,54,1916,0,1
10.0.0.8,10.0.0.11,6,54,3460,0,1
10.0.0.6,10.0.0.11,6,54,3139,0,1
10.0.0.9,10.0.0.11,6,54,2050,0,1
10.0.0.9,10.0.0.11,6,54,1903,0,1
10.0.0.10,10.0.0.11,6,54,1968,0,1
10.0.0.8,10.0.0.11,6,54,2984,0,1
10.0.0.8,10.0.0.11,6,54,2129,0,1
10.0.0.9,10.0.0.11,6,54,2152,0,1
10.0.0.7,10.0.0.11,6,54,3391,0,1
10.0.0.6,10.0.0.11,6,54,1510,0,1
10.0.0.10,10.0.0.11,6,54,2933,0,1
10.0.0.10,10.0.0.11,6,54,3524,0,1
10.0.0.10,10.0.0.11,6,54,2520,0,1
10.0.0.10,10.0.0.11,6,54,3317,0,1
10.0.0.8,10.0.0.11,6,54,2169,0,1
10.0.0.6,10.0.0.11,6,54,3198,0,1
10.0.0.7,10.0.0.11,6,54,3048,0,1
10.0.0.7,10.0.0.11,6,54,3045,0,1
10.0.0.9,10.0.0.11,6,54,2823,0,1
10.0.0.7,10.0.0.11,6,54,3730,0,1
10.0.0.7,10.0.0.11,6,54,2959,0,1
10.0.0.6,10.0.0.11,6,54,1894,0,1
10.0.0.9,10.0.0.11,6,54,2813,0,1
10.0.0.10,10.0.0.11,6,54,1515,0,1
10.0.0.10,10.0.0.11,6,54,3490,0,1
10.0.0.9,10.0.0.11,6,54,1896,0,1
10.0.0.7,10.0.0.11,6,54,2250,0,1
10.0.0.8,10.0.0.11,6,54,2722,0,1
10.0.0.6,10.0.0.11,6,54,2965,0,1
10.0.0.6,10.0.0.11,6,54,1888,0,1
10.0.0.10,10.0.0.11,6,54,2297,0,1
10.0.0.8,10.0.0.11,6,54,3323,0,1
10.0.0.7,10.0.0.11,6,54,2729,0,1
10.0.0.7,10.0.0.11,6,54,2822,0,1
10.0.0.10,10.0.0.11,6,54,3252,0,1
10.0.0.9,10.0.0.11,6,54,3551,0,1
10.0.0.10,10.0.0.11,6,54,2460,0,1
10.0.0.6,10.0.0.11,6,54,1931,0,1
10.0.0.9,10.0.0.11,6,54,2577,0,1
10.0.0.9,10.0.0.11,6,54,1917,0,1
10.0.0.8,10.0.0.11,6,54,3461,0,1
10.0.0.6,10.0.0.11,6,54,3140,0,1
10.0.0.9,10.0.0.11,6,54,2051,0,1
10.0.0.9,10.0.0.11,6,54,1904,0,1
10.0.0.10,10.0.0.11,6,54,1969,0,1
10.0.0.8,10.0.0.11,6,54,2985,0,1
10.0.0.8,10.0.0.11,6,54,2130,0,1
10.0.0.9,10.0.0.11,6,54,2153,0,1
10.0.0.7,10.0.0.11,6,54,3392,0,1
10.0.0.6,10.0.0.11,6,54,1511,0,1
10.0.0.10,10.0.0.11,6,54,2934,0,1
10.0.0.10,10.0.0.11,6,54,2521,0,1
10.0.0.10,10.0.0.11,6,54,3525,0,1
10.0.0.10,10.0.0.11,6,54,3318,0,1
10.0.0.8,10.0.0.11,6,54,2170,0,1
10.0.0.6,10.0.0.11,6,54,3199,0,1
10.0.0.7,10.0.0.11,6,54,3049,0,1
10.0.0.7,10.0.0.11,6,54,3046,0,1
10.0.0.9,10.0.0.11,6,54,2824,0,1
10.0.0.7,10.0.0.11,6,54,3731,0,1
10.0.0.7,10.0.0.11,6,54,2960,0,1
10.0.0.6,10.0.0.11,6,54,1895,0,1
10.0.0.9,10.0.0.11,6,54,2814,0,1
